Run,Host,geo_loc_name_country,LibrarySelection,Center.Name
SRR1791981,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791982,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791983,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791984,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791985,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791986,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791994,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791996,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791997,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1791998,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792001,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792005,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792006,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792007,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792009,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792010,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792013,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792016,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792018,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792019,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792020,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792021,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792023,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792026,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792027,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792029,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792030,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792031,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792032,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792034,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792036,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792038,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792039,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792040,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792041,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792043,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792044,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792045,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792046,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792048,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792049,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792050,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792051,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792053,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792054,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792055,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792056,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792057,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792058,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792060,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792061,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792062,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792063,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792064,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792065,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792066,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792067,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792070,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792071,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792072,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792074,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792075,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792076,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792079,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792080,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792081,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792082,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792083,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792084,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792085,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792086,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792087,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792088,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792090,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792091,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792092,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792093,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792094,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792095,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792097,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792098,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792099,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792100,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792102,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792103,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792104,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792107,Porcine,USA,RANDOM,USDA-NVSL-DBL
SRR1792108,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792109,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792110,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792111,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792112,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792113,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792114,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792115,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792116,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792118,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792119,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792121,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792122,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792123,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792132,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792142,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792143,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792144,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792145,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792146,Porcine,USA,RANDOM,USDA-NVSL-DBL
SRR1792147,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792149,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792150,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792151,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792152,Porcine,USA,RANDOM,USDA-NVSL-DBL
SRR1792155,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792158,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792159,Porcine,USA,RANDOM,USDA-NVSL-DBL
SRR1792160,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792161,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792162,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792166,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792167,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792168,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792169,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792171,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792172,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792177,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792178,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792179,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792180,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792181,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792182,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792183,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792186,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792189,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792190,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792191,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792192,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792193,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792194,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792195,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792196,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792198,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792199,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792200,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792203,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792204,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792206,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792208,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792209,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792210,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792212,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792214,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792215,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792216,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792217,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792218,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792219,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792220,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792221,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792222,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792223,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792224,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792225,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792226,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792227,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792228,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792229,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792230,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792231,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792233,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792235,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792236,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792239,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792240,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792241,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792242,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792243,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792244,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792245,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792246,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792250,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792254,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792255,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792256,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792257,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792260,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792266,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792268,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792270,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792271,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792272,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792273,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792274,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792275,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792276,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792278,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792279,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792281,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792283,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792284,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792285,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792286,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792288,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792289,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792290,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792291,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792292,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792293,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792295,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792296,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792298,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792300,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792301,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792302,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792305,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792306,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792307,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792309,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792311,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792312,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792313,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792314,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792316,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792317,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792318,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792319,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792320,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792321,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792322,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792323,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792324,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792325,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792326,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792327,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792328,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792329,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792330,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792332,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792333,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792334,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792335,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792337,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792338,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792339,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792341,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792342,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792343,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792347,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792348,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792350,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792353,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792354,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792355,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792356,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792357,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792358,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792360,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792361,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792362,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792363,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792364,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792365,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792366,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792367,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792368,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792369,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792370,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792371,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792373,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792374,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792375,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792376,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792377,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792379,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792380,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792381,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792382,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792383,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792384,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792385,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792386,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792387,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792388,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792391,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792393,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792394,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792395,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792396,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792397,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792398,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792399,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792400,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792401,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792402,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792403,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792404,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792405,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792406,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792407,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792408,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792409,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792411,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792412,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792413,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792414,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792415,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792416,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792417,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792418,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792419,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792420,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792422,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792423,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792424,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792425,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792426,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792427,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792428,Possum,USA,RANDOM,USDA-NVSL-DBL
SRR1792429,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792430,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792431,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792433,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792434,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792436,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792438,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792439,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792440,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792441,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792442,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792443,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792444,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792445,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792446,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792447,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792448,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792449,Cattle,Mexico,RANDOM,USDA-NVSL-DBL
SRR1792450,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792451,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792452,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792453,Raccoon,USA,RANDOM,USDA-NVSL-DBL
SRR1792455,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792456,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792457,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792458,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792459,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792461,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792462,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792463,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792464,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792465,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792466,Feline,USA,RANDOM,USDA-NVSL-DBL
SRR1792467,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792468,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792469,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792470,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792471,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792473,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792474,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792475,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792476,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792477,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792479,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792480,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792481,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792483,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792484,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792485,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792487,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792493,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792496,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792497,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792500,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792501,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792503,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792504,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792505,Cervid,USA,RANDOM,USDA-NVSL-DBL
SRR1792507,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792508,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792509,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR1792510,Cattle,USA,RANDOM,USDA-NVSL-DBL
SRR18391640,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391641,Porcine,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391642,Porcine,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391643,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391644,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391645,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391647,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391648,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391649,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391650,Porcine,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391651,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391652,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391653,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391657,Cervid,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391659,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391660,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391662,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391663,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391664,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391665,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
SRR18391666,Cattle,Spain,PCR,VISAVET HEALTH SURVEILLANCE CENTRE
